,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id
143,4973782981,Afternoon Run,2021-03-19T17:29:19Z,Run,4012.3,1326,1326,21.6,"[55.011808, -1.563196]",1e03ba22-c052-4a7c-95c2-da16652fbcc4-activity.fit
144,4962540452,Short one,2021-03-17T15:59:51Z,Run,3212.6,1039,1042,14.8,"[55.020606, -1.564645]",c6f03165-0b96-4349-82d9-70e04429e4f0-activity.fit
145,4951828906,Afternoon Run,2021-03-15T17:03:54Z,Run,5024.0,1646,1646,32.1,"[55.01446, -1.563875]",c4b77f88-a49b-4b48-b4ec-9f37f9e4f47f-activity.fit
146,4940410141,Recovery,2021-03-13T16:07:01Z,Run,3012.0,990,990,22.0,"[55.013302, -1.564223]",307c0633-8393-424f-827a-e4f05c82215d-activity.fit
147,4913386512,First half marathon,2021-03-08T15:27:12Z,Run,21110.4,7728,7736,116.1,"[55.014523, -1.563664]",763d670d-e5e0-43bc-b3fa-bea69985d35c-activity.fit
148,4900085364,Afternoon Run,2021-03-06T13:35:01Z,Run,6528.4,2248,2248,35.4,"[55.011428, -1.563136]",bfff2fdd-d0ea-41b2-950d-2ae4ffa8cd01-activity.fit
149,4889827885,Rain muddy slow,2021-03-04T16:27:10Z,Run,5095.0,1803,1803,34.3,"[55.013718, -1.563467]",e8bade86-81c1-4d85-979e-98acc1a33335-activity.fit
150,4878351307,5k,2021-03-02T16:58:29Z,Run,5018.6,1658,1658,17.6,"[55.00817, -1.547824]",1a5e5631-563a-4a16-bada-b23a5067128c-activity.fit
151,4867697387,Afternoon Run,2021-02-28T17:03:35Z,Run,10008.7,3657,3657,52.4,"[55.010725, -1.560295]",49448a8e-24c8-4aa6-9a75-f93a209b4a0f-activity.fit
152,4854460556,Snail,2021-02-26T16:45:41Z,Run,13009.5,4866,4873,57.6,"[55.007441, -1.561454]",b40c7b04-e3c4-4740-b2e0-8af54bb97a18-activity.fit
153,4846543772,Warm down,2021-02-25T11:10:56Z,Run,1010.4,288,288,8.6,"[55.013026, -1.5628]",239144de-d950-48e3-801b-9be932dba601-activity.fit
154,4846451053,Morning Run,2021-02-25T10:39:11Z,Run,4020.4,1332,1332,17.6,"[55.010449, -1.561025]",0d14cb3f-1b47-4e6d-991c-8bb164b071c5-activity.fit
155,4835557002,Afternoon Run,2021-02-23T13:50:10Z,Run,4227.4,1484,1484,19.9,"[55.010734, -1.560243]",0b05389e-dadf-4dd5-9fd0-57363f091197-activity.fit
156,4824063972,Hangover,2021-02-21T12:56:34Z,Run,5030.7,1746,1752,15.8,"[55.00602, -1.561927]",4cf2a410-f715-4a92-89e6-ceac8f3755dd-activity.fit
157,4811236376,Lunch Run,2021-02-19T11:03:44Z,Run,5317.4,1889,1889,18.1,"[55.007521, -1.561477]",be237754-3a7d-458d-873d-9df85e07e7ae-activity.fit
158,4800861790,Morning run,2021-02-17T11:09:24Z,Run,4105.1,1435,1435,21.3,"[55.010558, -1.559333]",c3415ca8-32ae-46a0-9253-456befc038d5-activity.fit
159,4796798916,Recovery,2021-02-16T15:55:46Z,Run,1068.6,320,320,6.4,"[55.014457, -1.563688]",42f0790e-60de-4be6-ab7b-89dbc4b4b0d5-activity.fit
160,4791507912,Afternoon Run,2021-02-15T15:25:05Z,Run,6101.9,2134,2147,38.1,"[55.010842, -1.562351]",20e4d890-0f45-4d61-872f-c5e3f00ba46d-activity.fit
161,4737632909,Morning Run,2021-02-05T10:48:54Z,Run,5033.6,1799,1799,34.0,"[55.013976, -1.565656]",fa821466-1cf2-467f-9cd6-15d9a646e48e-activity.fit
162,4734442530,Meow,2021-02-04T18:08:40Z,Run,406.4,103,103,0.0,"[55.011728, -1.561205]",59fc38ea-c2d4-40b8-87d3-68754a1136ca-activity.fit
163,4727418072,Muddy,2021-02-03T13:25:08Z,Run,5033.8,1800,1800,30.9,"[55.013645, -1.565632]",47c60def-db06-4f58-b2bd-c5b44fc70ee7-activity.fit
164,4716060387,Lunch Run,2021-02-01T11:25:40Z,Run,5015.0,1747,1750,26.9,"[55.020203, -1.569572]",f4c93b2a-a771-40cd-a3ca-665c199d21f5-activity.fit
165,4694255977,Lunch Run,2021-01-28T12:08:32Z,Run,2022.7,631,631,7.5,"[55.010249, -1.562693]",b62755e7-17bf-4c9a-824b-4e7349001e6f-activity.fit
166,4684156716,Injury return,2021-01-26T13:53:33Z,Run,3518.2,1225,1225,23.4,"[55.01312, -1.562341]",dc5096f5-162b-4e8c-9cba-e9197eff0bb5-activity.fit
167,4647423529,Ankle injury test 2,2021-01-19T16:52:00Z,Run,1507.7,516,519,4.5,"[55.012626, -1.563297]",697f49bc-1fdb-4335-b90a-df604683c559-activity.fit
168,4580809339,Ankle injury test,2021-01-07T10:19:51Z,Run,1231.3,443,443,2.8,"[55.009284, -1.565048]",dc09c9b8-80dc-4f1d-a9c2-5575bbcf5f3a-activity.fit
169,4559917893,Coast,2021-01-03T12:10:46Z,Run,6508.3,2339,2339,31.1,"[55.017929, -1.420045]",2bd9688e-a574-43cd-a3bb-eba782cb4a5f-activity.fit
170,4548847422,Mud,2021-01-01T13:46:31Z,Run,6001.2,2138,2141,34.4,"[55.013765, -1.561724]",dc59c0a9-0d23-4026-88e3-0d2e818078fa-activity.fit
171,4494664428,UK easier than Iraq (first 10k),2020-12-20T09:45:39Z,Run,10121.8,3349,3352,51.4,"[54.512587, -1.346334]",96d9f46c-3b8b-420b-b059-ec340f1a544f-activity.fit
172,4482223997,Trail run,2020-12-17T11:32:15Z,Run,4164.0,1466,1482,93.5,"[-1.275543, 36.799068]",d69792d2-031b-4d8d-ad89-b3eb1b4591f1-activity.fit
173,4475005800,Afternoon Run,2020-12-15T16:09:27Z,Run,2417.4,801,809,30.0,"[-1.275441, 36.794799]",2c52e57d-9d3c-4508-8984-f9dec02e98ff-activity.fit
174,4424720042,Run to park,2020-12-03T16:50:11Z,Run,4029.4,1351,1351,23.1,"[-1.28701, 36.816625]",16753466-f71f-437c-966b-191161aa58dc-activity.fit
175,4416176940,5k Nairobi,2020-12-01T17:20:17Z,Run,5010.3,1624,1670,27.0,"[-1.281732, 36.814676]",23f66c51-64e5-4955-a283-71c83c06c04d-activity.fit
176,4407291565,Nairobi altitude adjust,2020-11-29T16:03:19Z,Run,3006.7,979,979,24.2,"[-1.275324, 36.794464]",0bf34be1-fc92-43ec-84b2-308885eb6ff1-activity.fit
177,4379141854,"Shin pain, stopped",2020-11-23T10:09:21Z,Run,1679.1,568,568,10.7,"[41.016505, 28.976831]",d13b8cea-d48e-4831-99f2-873ead9673cf-activity.fit
178,4367500319,5k Istanbul Rain,2020-11-21T10:37:31Z,Run,5264.9,1811,1815,37.8,"[41.025103, 28.979517]",80dc81c3-d562-49ad-b94c-3b51e0c75e20-activity.fit
179,4360405213,Post tea break,2020-11-19T18:00:35Z,Run,2005.3,656,659,25.4,"[37.914938, 40.243701]",f2be670b-bce5-445f-9fed-89f9c2ac6e8e-activity.fit
180,4360405276,Diyarbakir city walls,2020-11-19T17:19:31Z,Run,5119.3,1729,1736,84.8,"[37.905632, 40.235663]",24128a46-a91c-4f46-a3fc-1f6dfb0c5e8e-activity.fit
181,4347399790,Night Run,2020-11-16T21:52:40Z,Run,4094.4,1382,1391,39.0,"[36.29161, 44.121837]",3d989e3f-ac30-496b-bcf8-f56433e9cfb5-activity.fit
182,4338019081,Evening Run,2020-11-14T20:49:01Z,Run,3224.5,1048,1048,32.2,"[36.292303, 44.119982]",ccc39b8d-752b-41f5-a538-87713ac4dd38-activity.fit
183,4317720135,Wet 2,2020-11-10T18:04:10Z,Run,3747.4,1203,1203,35.7,"[36.292941, 44.119938]",ba082c9e-69bd-4e7c-8d1c-d6f80d90c608-activity.fit
184,4308650607,For my boy george,2020-11-08T18:17:25Z,Run,4128.5,1304,1307,39.0,"[36.293876, 44.118323]",6c24ed1f-9f35-4011-bc37-4c8394d390ee-activity.fit
185,4295726185,Wet,2020-11-06T11:09:00Z,Run,2333.1,734,734,23.6,"[36.293846, 44.118447]",ca59017b-6113-423c-8166-0934bc5e74a3-activity.fit
186,4285421442,Election 2020,2020-11-04T18:17:39Z,Run,3024.7,972,976,28.3,"[36.294249, 44.118679]",84f6747e-26a1-424d-a060-de5bb3880999-activity.fit
187,4276235900,Evening Run,2020-11-02T18:07:49Z,Run,3014.7,930,930,28.4,"[36.294528, 44.119454]",9ed14d92-c125-480a-8bbb-0b867e27e2f2-activity.fit
188,4266747437,Afternoon Run,2020-10-31T17:06:41Z,Run,3239.7,1062,1062,32.7,"[36.293741, 44.118701]",329a960e-e293-48a3-9589-f64daf5ce979-activity.fit
189,4258611132,Consistency is key,2020-10-29T17:16:57Z,Run,3518.4,1185,1185,36.1,"[36.292058, 44.120385]",1326df6c-f6b2-4698-b2d6-595b4c20f914-activity.fit
190,4251399443,Night running good. Post dinner bad.,2020-10-27T22:18:27Z,Run,3216.3,1130,1130,25.5,"[36.293692, 44.118715]",8c494dac-3f1a-4c00-9753-0d782296e5e3-activity.fit
191,4242341281,Pace,2020-10-25T17:43:40Z,Run,3006.8,947,951,28.2,"[36.293865, 44.118441]",337c453c-3316-4605-9637-cf030c344b43-activity.fit
192,4233079509,Zen,2020-10-23T17:41:09Z,Run,5149.9,1956,1959,46.0,"[36.29378, 44.118524]",8bcaa78d-bffb-4e77-ac6f-f1b1add8fbc0-activity.fit
193,4222885222,Not good,2020-10-21T06:40:44Z,Run,3209.7,1326,1362,28.0,"[36.292349, 44.120016]",52e09697-49c8-4ffa-9209-383f64ca6c14-activity.fit
194,4214400466,Morning Run,2020-10-19T06:47:53Z,Run,3022.2,1105,1108,26.8,"[36.292551, 44.121358]",5806a972-6a9f-4b17-a807-d28dcf1d64cd-activity.fit
195,4204621445,Morning Run,2020-10-17T07:38:17Z,Run,3057.8,1038,1042,23.7,"[36.292173, 44.120173]",30afbc0b-38f5-457f-a51c-c4e6f5d9b6f4-activity.fit
196,4196891508,Morning Run,2020-10-15T08:40:35Z,Run,3036.3,1105,1109,26.3,"[36.29213, 44.121346]",acaa43bf-75c4-4dd6-95e8-6506d5924d2b-activity.fit
197,4188136137,Morning Run,2020-10-13T08:26:10Z,Run,3563.9,1326,1333,25.9,"[36.293211, 44.118812]",c40bf703-ed57-4441-be91-7da477e66a65-activity.fit
198,4179154287,Morning Run,2020-10-11T09:52:42Z,Run,3143.8,1198,1214,25.0,"[36.291241, 44.121756]",078a4f09-6e5e-4d95-ab31-4442bbf9b217-activity.fit
199,4170724735,Donde esta la bibliotecha,2020-10-09T10:11:05Z,Run,3058.4,1139,1145,27.2,"[36.291572, 44.121168]",dc513462-40f4-4a5b-8755-6766da3f46ea-activity.fit
200,4163521044,Rhys,2020-10-07T17:35:58Z,Run,2588.2,1009,1009,29.9,"[36.291677, 44.121647]",fab5181f-f311-429e-b41b-a7045f1dff81-activity.fit
201,4158797814,Shite first attempt in Iraq / Post COVID,2020-10-06T17:14:15Z,Run,1394.2,513,616,9.3,"[36.29315, 44.121356]",464c9ef8-f356-4e02-9c80-fc7dfde89d89-activity.fit
202,3489702131,3 is unlucky,2020-05-21T19:03:13Z,Run,2981.4,1041,1162,20.9,"[55.012893, -1.563489]",c7cbaf1b-eb7a-472a-905e-e41e912ab670-activity.fit
203,3475476798,Afternoon Run,2020-05-18T17:52:20Z,Run,2195.8,797,1438,17.2,"[55.013306, -1.563625]",471e9e3c-3b39-48c4-bb11-294aefb91701-activity.fit
204,3472437413,Afternoon Run,2020-05-08T15:41:23Z,Run,12.2,3,25,0.0,"[55.013764, -1.563465]",223ae530-567d-47ac-ac4b-001029d11f7e-activity.fit
205,3369814453,Morning Run,2020-04-29T09:18:47Z,Run,2568.6,887,894,8.5,"[55.008183, -1.561932]",4801a724-ad4a-46e4-ada9-5d74317da863-activity.fit
206,3334675801,Morning Run,2020-04-22T09:02:39Z,Run,3289.6,1150,1360,19.0,"[55.012519, -1.563326]",24e22666-b4d4-43fe-a810-512944532863-activity.fit
207,3292182753,Morning Run,2020-04-13T08:56:29Z,Run,2907.4,999,1011,13.3,"[55.010545, -1.562538]",7455e814-2dd8-418e-b903-57be6d09136e-activity.fit
208,3282899064,Matthew's first time,2020-04-11T08:54:47Z,Run,3011.4,1051,1299,13.6,"[55.010737, -1.562442]",8878514a-dddf-4a90-8e93-e6f0ebb56bb8-activity.fit
